Token.Sent,awareness,change_of_location,change_of_possession,change_of_state,change_of_state_continuous,existed_after,existed_before,existed_during,instigation,partitive,sentient,volition,was_for_benefit,was_used
represent.5613,0.5,0.375,0.125,0.25,0.0,0.875,0.875,1.0,0.25,0.25,1.0,0.25,0.125,0.25
respect.6057,0.0,0.375,0.0,0.625,0.5,1.0,1.0,1.0,0.75,0.25,0.0,0.0,0.5,1.0
review.2317,0.5,0.125,0.25,0.75,0.5,0.875,1.0,1.0,0.625,0.375,0.5,0.125,0.75,0.625
ring.9889,0.5,0.25,0.25,0.125,0.0,1.0,1.0,1.0,0.125,0.625,0.0,0.0,0.125,0.5
run.12000,0.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.625
say.376,0.125,0.125,0.125,0.5,0.375,0.125,0.125,0.5714285714285714,0.125,0.125,0.125,0.125,0.125,0.125
say.9354,0.0,0.0,0.0,0.0,0.0,0.5,0.75,1.0,0.375,0.0,0.0,0.0,0.0,0.375
scare.11603,1.0,0.125,0.125,0.75,0.875,1.0,1.0,1.0,0.25,0.125,1.0,0.25,0.125,0.375
scour.741,0.375,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.625,0.0,0.0,0.125,0.5
see.11954,0.0,0.0,0.0,0.375,0.0,1.0,1.0,1.0,0.375,0.375,0.375,0.0,0.0,0.875
see.333,0.125,0.625,0.375,0.375,0.0,0.75,0.75,1.0,0.625,0.125,0.0,0.5,0.375,0.375
see.5404,0.07142857142857145,0.0,0.14285714285714285,0.0,0.0,0.9642857142857142,0.6785714285714286,1.0,0.25,0.14285714285714285,0.14285714285714285,0.0,0.10714285714285715,0.3214285714285714
see.8493,0.0,0.125,0.25,0.0,0.0,1.0,1.0,1.0,0.375,0.625,0.0,0.0,0.125,0.5
see.8697,0.0,0.25,0.25,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.875
see.919,0.5,0.5,0.25,0.5,0.375,1.0,1.0,1.0,0.625,0.75,1.0,0.25,0.375,1.0
sell.10954,0.0,1.0,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0
send.10904,1.0,1.0,0.375,0.5,0.375,1.0,1.0,1.0,0.5,0.625,0.75,0.875,0.625,0.75
send.10934,1.0,0.875,0.375,0.25,0.0,1.0,1.0,1.0,0.375,0.0,1.0,0.875,0.875,1.0
send.11648,0.0,1.0,0.75,0.75,0.5,1.0,1.0,1.0,0.5,0.25,0.0,0.0,0.375,0.875
send.1523,0.0,1.0,0.875,0.5,0.25,0.625,1.0,1.0,0.375,0.625,0.0,0.0,0.0,1.0
send.1546,0.0,1.0,0.75,0.25,0.0,1.0,1.0,1.0,0.0,0.375,0.0,0.0,0.25,0.5
send.2846,0.0,1.0,1.0,0.25,0.0,1.0,1.0,1.0,0.625,0.125,0.0,0.0,0.75,1.0
show.10699,0.5,0.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0
show.12008,0.0,0.5,0.25,0.25,0.0,1.0,1.0,1.0,0.75,0.125,0.0,0.0,0.25,1.0
show.2572,1.0,0.25,0.0,0.625,0.5,1.0,1.0,1.0,0.25,0.375,1.0,0.625,0.875,1.0
show.4253,0.0,0.25,0.0,0.25,0.0,0.5,0.375,0.42857142857142855,0.375,0.0,0.0,0.0,0.125,0.375
show.6396,0.0,0.0,0.0,0.25,0.0,1.0,0.625,1.0,1.0,0.375,0.0,0.0,0.0,0.5
sign.11559,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,1.0
sign.507,0.0,0.5,0.125,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.0,0.0,1.0,1.0
slit.12152,0.0,0.375,0.25,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.0,0.0,0.125,1.0
solicit.5729,0.375,0.25,0.25,0.375,0.0,0.625,0.625,0.8571428571428571,0.625,0.125,0.125,0.125,0.75,0.875
speak.8224,0.0,0.25,0.0,0.375,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0
spend.10249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.875
spend.12312,0.0,1.0,1.0,0.125,0.0,0.875,0.875,1.0,0.75,0.125,0.0,0.0,0.0,0.875
sponsor.1327,0.375,0.875,0.375,0.875,0.625,0.875,1.0,1.0,0.5,0.75,0.5,0.5,0.375,0.875
squeeze.10713,1.0,0.5,0.0,0.875,0.625,1.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0
state.8318,0.125,0.25,0.25,0.25,0.0,1.0,1.0,1.0,0.25,0.375,0.0,0.125,0.25,0.625
steal.12022,0.0,0.875,1.0,0.625,0.375,1.0,1.0,1.0,0.375,0.75,0.0,0.0,0.5,0.625
study.6391,0.125,0.625,0.125,0.625,0.5,1.0,1.0,1.0,0.375,0.375,0.625,0.125,0.75,0.875
sue.5225,1.0,0.375,0.25,0.625,0.375,0.625,1.0,1.0,0.375,0.375,0.875,0.0,0.0,0.25
suffer.734,0.0,0.0,0.0,0.625,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
suggest.5175,0.5,0.125,0.125,0.25,0.0,0.875,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.375
support.1519,0.0,0.0,0.0,0.25,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,1.0
surround.5974,0.875,0.5,0.0,0.625,0.375,1.0,1.0,1.0,0.5,0.375,1.0,0.5,0.5,0.375
symbolize.1446,0.5,0.25,0.125,0.375,0.0,0.75,0.875,1.0,0.875,0.5,0.125,0.5,0.75,0.875
symbolize.1555,0.125,0.125,0.125,0.125,0.0,1.0,1.0,1.0,0.375,0.125,0.0,0.375,0.625,0.375
take.10955,0.875,1.0,0.0,0.375,0.375,1.0,1.0,1.0,0.375,0.375,0.75,0.125,0.75,1.0
take.11037,0.25,0.25,0.75,0.75,0.5,0.625,1.0,1.0,1.0,0.25,0.0,0.25,0.5,1.0
take.11325,1.0,1.0,0.5,1.0,0.875,0.375,1.0,1.0,0.125,0.0,0.875,0.125,0.5,1.0
take.11661,0.0,1.0,0.375,0.375,0.0,1.0,1.0,1.0,0.375,0.25,0.0,0.0,0.375,1.0
take.11806,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
take.12010,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.625,0.0,0.0,0.0,0.5
take.12222,0.0,0.75,0.5,0.75,0.5,1.0,1.0,1.0,0.375,0.0,0.0,0.0,0.125,1.0
take.12223,0.0,1.0,0.625,0.375,0.375,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0
take.6766,0.0,0.0,0.0,0.75,0.0,1.0,0.5,1.0,0.5,0.125,0.0,0.0,0.0,0.5
take.7343,0.875,0.625,0.25,0.125,0.0,1.0,1.0,1.0,0.875,0.125,0.75,0.125,0.5,0.875
take.8285,1.0,1.0,0.5,0.75,0.5,1.0,1.0,1.0,0.875,0.5,1.0,0.125,0.25,1.0
take.8430,0.5,0.5,0.125,0.5,0.375,0.875,0.5,1.0,0.5,0.125,0.5,0.5,0.5,0.625
take.8432,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0
take.8462,0.17857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.7551020408163266,0.3928571428571429,0.10714285714285715,0.2142857142857143,0.3214285714285714,0.3571428571428571,0.5357142857142857
take.9035,0.0,1.0,0.2857142857142857,0.17857142857142855,0.10714285714285715,1.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0
take.9080,0.75,1.0,0.25,0.5,0.125,1.0,1.0,1.0,0.75,0.0,0.75,0.375,1.0,1.0
take.9440,0.0,1.0,0.0,0.625,0.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.375,1.0
take.9862,0.0,0.0,0.375,0.125,0.0,0.625,0.875,0.7142857142857143,0.75,0.375,0.0,0.375,0.375,0.375
tame.9410,0.875,0.5,0.25,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.625,0.25,0.625,1.0
tell.10121,0.875,0.375,0.125,0.5,0.0,0.875,1.0,1.0,0.875,0.625,1.0,0.75,0.75,0.875
tell.10523,1.0,0.375,0.125,0.375,0.0,1.0,1.0,1.0,0.625,0.375,1.0,1.0,0.75,0.875
tell.10691,1.0,0.375,0.0,0.375,0.375,1.0,1.0,1.0,0.625,0.0,1.0,1.0,0.875,1.0
tell.11111,1.0,0.25,0.0357142857142857,0.2142857142857143,0.10714285714285715,1.0,1.0,1.0,0.5714285714285714,0.2857142857142857,1.0,0.8928571428571428,0.8928571428571428,0.5357142857142857
tell.11411,0.875,0.5,0.0,0.75,0.75,1.0,1.0,1.0,0.75,0.375,1.0,0.75,0.5,0.875
tell.12225,1.0,0.0,0.0,0.625,0.375,1.0,1.0,1.0,0.75,0.0,1.0,0.875,0.5,0.75
tell.12228,1.0,0.25,0.0,0.625,0.375,1.0,1.0,1.0,0.75,0.375,1.0,0.75,1.0,0.125
tell.12230,1.0,0.25,0.0,0.375,0.375,1.0,1.0,1.0,0.625,0.0,1.0,0.375,0.0,0.875
tell.261,0.875,0.375,0.375,0.5,0.375,1.0,1.0,1.0,0.625,0.625,1.0,0.625,0.75,0.625
tell.271,1.0,0.375,0.375,0.625,0.375,1.0,0.875,1.0,0.625,0.625,0.75,0.75,0.75,0.875
tell.4764,0.875,0.5,0.125,0.25,0.0,0.875,1.0,1.0,0.25,0.125,1.0,0.375,0.625,0.875
tell.5127,1.0,0.3928571428571429,0.2142857142857143,0.5714285714285714,0.5,1.0,1.0,1.0,0.3214285714285714,0.75,1.0,0.6785714285714286,0.6785714285714286,0.6071428571428571
tell.5766,0.9642857142857142,0.2142857142857143,0.10714285714285715,0.5714285714285714,0.5,1.0,1.0,1.0,0.6428571428571429,0.7142857142857143,0.6428571428571429,0.9285714285714286,0.8571428571428572,0.8214285714285714
tell.6340,1.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.875,1.0,1.0,1.0,0.5
tell.6346,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.375,0.875,0.0,0.25,0.25,0.0
tell.639,0.875,0.25,0.125,0.5,0.0,1.0,1.0,1.0,0.625,0.5,0.0,0.375,0.75,0.875
tell.9118,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.75,0.125,1.0,1.0,1.0,1.0
tell.916,1.0,0.375,0.25,0.75,0.75,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.75,0.75
tell.9432,1.0,0.625,0.125,0.875,0.875,1.0,1.0,1.0,0.75,0.5,1.0,0.625,0.875,0.5
thank.10343,1.0,0.5,0.375,1.0,0.875,0.75,0.75,1.0,0.875,0.375,0.875,0.625,0.875,1.0
think.789,0.25,0.25,0.25,0.125,0.0,1.0,1.0,1.0,0.25,0.25,0.25,0.125,0.125,0.0
threaten.492,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0.125
throw.510,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.875,0.5
tout.12465,0.0,0.125,0.25,0.75,0.75,0.75,0.875,1.0,0.5,0.125,0.0,0.0,0.375,1.0
track.12041,0.0,0.375,0.25,0.125,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.125
train.8980,0.875,0.625,0.375,0.375,0.5,1.0,1.0,1.0,0.5,0.125,0.875,0.5,0.625,0.375
trust.1017,0.75,0.625,0.0,0.375,0.0,1.0,1.0,1.0,0.75,0.375,0.875,0.375,0.25,0.5
trust.12331,1.0,0.625,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0
trust.974,0.875,0.5,0.125,0.375,0.0,1.0,1.0,1.0,0.75,0.5,1.0,0.75,0.75,0.875
trust.9921,0.875,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,0.625,1.0
try.8887,0.0,0.0,0.0,0.125,0.0,1.0,1.0,1.0,0.5,0.375,0.375,0.0,0.5,1.0
undermine.1437,0.0,0.0,0.125,0.75,0.75,0.75,1.0,1.0,0.5,0.5,0.0,0.0,0.125,0.875
understand.1738,0.0,0.0,0.0,0.375,0.375,0.5,1.0,1.0,0.875,0.375,0.0,0.0,0.0,1.0
understand.303,0.0,0.0,0.125,0.0,0.0,0.625,0.25,0.42857142857142855,0.375,0.125,0.0,0.0,0.375,0.5
urge.11114,0.75,0.75,0.375,0.75,0.75,0.875,0.75,0.8571428571428571,0.875,0.75,0.75,0.5,0.875,0.5
urge.1405,1.0,0.375,0.125,0.75,0.75,0.875,1.0,1.0,0.5,0.125,1.0,0.75,0.875,0.5
urge.5794,1.0,0.75,0.0,0.375,0.375,1.0,1.0,1.0,0.375,0.375,1.0,0.5,0.625,0.375
use.1445,0.875,0.375,0.375,0.625,0.5,1.0,1.0,1.0,1.0,0.75,0.75,0.875,0.75,1.0
use.5538,0.0,0.875,0.25,0.875,0.875,0.875,1.0,1.0,0.125,0.625,0.0,0.0,0.125,1.0
use.6786,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.5,0.0,0.0,0.0,1.0
use.7361,0.0,0.5,0.125,0.875,1.0,1.0,1.0,1.0,0.625,0.375,0.0,0.125,0.0,1.0
use.7439,0.0,0.75,0.375,0.875,0.875,0.625,1.0,1.0,0.5,0.625,0.0,0.0,0.125,1.0
use.7702,0.25,0.25,0.25,0.5,0.375,0.875,0.875,0.8571428571428571,0.5,0.75,0.125,0.25,0.75,0.625
use.8044,0.0,0.625,0.25,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0
use.8061,0.0,0.75,0.375,0.625,0.375,0.75,1.0,1.0,0.375,0.0,0.0,0.0,0.0,1.0
use.8164,0.0,0.375,0.5,0.5,0.5,1.0,0.625,1.0,0.125,0.375,0.0,0.0,0.375,1.0
use.8593,0.0,0.375,0.25,0.5,0.5,0.625,1.0,1.0,0.125,0.75,0.0,0.0,0.125,1.0
use.9506,0.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.375,0.75,0.0,0.0,0.5,1.0
vacate.6363,0.5,0.25,0.0,0.625,0.375,1.0,1.0,1.0,0.75,0.125,0.5,0.5,0.75,0.5
varie$.7895,0.75,0.625,0.25,0.75,0.5,0.75,0.75,0.7142857142857143,0.75,0.625,0.0,0.75,0.75,0.625
vault.6135,1.0,0.0,0.0,0.875,0.75,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
verify.8266,0.0,0.125,0.125,0.375,0.375,0.5,0.875,1.0,0.875,0.5,0.0,0.125,0.875,1.0
visit.10302,0.0,0.0,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.75,0.0,0.0,0.75,0.875
visit.6676,0.0,0.0,0.125,0.25,0.0,1.0,1.0,1.0,0.125,0.875,0.0,0.0,0.25,0.625
want.11118,0.0,0.125,0.25,0.25,0.0,0.875,0.375,0.8571428571428571,0.125,0.25,0.0,0.0,0.25,0.75
want.1875,0.0,0.0,0.625,0.75,0.5,0.875,0.0,0.42857142857142855,0.5,0.25,0.0,0.0,0.0,0.75
want.4942,0.625,0.375,0.125,0.125,0.0,1.0,1.0,1.0,0.125,0.125,1.0,0.375,0.375,0.375
want.4968,1.0,0.375,0.125,0.25,0.0,1.0,1.0,1.0,0.375,0.25,1.0,0.375,0.375,0.125
want.5944,0.0,0.625,0.125,0.25,0.0,0.875,0.625,0.5714285714285714,0.625,0.25,0.0,0.0,0.875,0.5
want.6361,0.10714285714285715,0.2857142857142857,0.17857142857142855,0.4642857142857143,0.25,0.9285714285714286,0.9285714285714286,0.9183673469387755,0.6071428571428571,0.3928571428571429,0.07142857142857145,0.10714285714285715,0.6071428571428571,0.14285714285714285
want.8715,0.375,0.625,0.125,0.625,0.375,1.0,1.0,1.0,0.5,0.125,0.875,0.375,0.625,0.375
want.9404,0.07142857142857145,0.10714285714285715,0.07142857142857145,0.2142857142857143,0.2857142857142857,0.8214285714285714,0.7857142857142858,0.7959183673469388,0.7142857142857143,0.25,0.6428571428571429,0.07142857142857145,0.2142857142857143,0.5
warn.11318,1.0,0.25,0.0,0.875,0.875,1.0,1.0,1.0,0.125,0.0,1.0,0.0,1.0,0.875
warn.701,0.625,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.375,1.0,0.125,0.625,0.0
welcome.673,0.625,0.5,0.0,0.75,0.625,1.0,0.5,1.0,1.0,0.75,0.375,0.5,0.875,0.625
win.5535,0.5,0.625,0.625,0.5,0.0,1.0,0.875,1.0,0.625,0.375,0.0,0.25,0.375,0.625
wish.5667,0.0,0.0,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.875,0.0,0.0,1.0,1.0
wish.6148,0.5,0.5,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5
work.12035,0.0,0.125,0.0,0.125,0.0,0.625,0.375,1.0,0.125,0.25,0.0,0.0,0.5,0.5
write.6677,0.0,0.625,0.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.0
