Token.Sent,awareness,change_of_location,change_of_possession,change_of_state,change_of_state_continuous,existed_after,existed_before,existed_during,instigation,partitive,sentient,volition,was_for_benefit,was_used
get.7222,1.0,0.375,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.75,0.625,0.5
get.7949,1.0,0.75,0.125,0.25,0.0,1.0,1.0,1.0,0.875,0.125,1.0,1.0,0.875,0.875
get.8645,1.0,0.5,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.125,0.75,1.0,0.875,1.0
get.8880,0.25,0.25,0.125,0.25,0.0,0.875,1.0,1.0,0.5,0.375,0.0,0.5,0.5,0.625
get.9047,1.0,1.0,0.125,0.75,0.5,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0
get.9400,1.0,0.875,0.0,0.875,0.875,1.0,1.0,1.0,0.75,0.125,1.0,0.5,0.125,0.75
give.10169,1.0,0.625,0.625,0.375,0.0,1.0,1.0,1.0,0.875,0.625,1.0,1.0,0.625,0.75
give.10717,0.9642857142857142,0.2142857142857143,0.10714285714285715,0.2142857142857143,0.25,0.8571428571428572,0.8571428571428572,0.8367346938775511,0.8928571428571428,0.3571428571428571,0.9642857142857142,0.8214285714285714,0.3214285714285714,0.8214285714285714
give.11112,1.0,0.25,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,0.5
give.11673,1.0,0.30000000000000004,0.0,0.15000000000000002,0.0,0.8,1.0,1.0,1.0,0.4,1.0,1.0,0.55,0.8
give.2767,1.0,0.3928571428571429,0.10714285714285715,0.5357142857142857,0.3928571428571429,1.0,1.0,1.0,0.8571428571428572,0.2857142857142857,0.9642857142857142,0.8571428571428572,0.7142857142857143,0.9642857142857142
give.6911,0.0,0.4642857142857143,0.3214285714285714,0.3571428571428571,0.2142857142857143,0.9285714285714286,1.0,1.0,0.5357142857142857,0.5,0.0,0.0,0.10714285714285715,0.7142857142857143
give.721,1.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
give.738,0.375,0.25,0.25,0.25,0.0,0.5,1.0,1.0,1.0,1.0,0.375,0.375,0.125,1.0
give.9149,0.9642857142857142,0.3928571428571429,0.0357142857142857,0.2857142857142857,0.10714285714285715,1.0,1.0,1.0,0.9642857142857142,0.25,0.8571428571428572,0.9285714285714286,0.6071428571428571,0.75
go.10162,1.0,1.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
go.10637,1.0,1.0,0.125,0.375,0.375,1.0,1.0,1.0,0.875,0.0,1.0,0.75,0.625,1.0
go.11038,1.0,0.0,0.5,0.125,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.5,1.0
go.11433,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,1.0
go.11710,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,0.5
go.12025,1.0,1.0,0.0,0.875,0.875,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,1.0
go.1942,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.375,0.125,0.625,0.875,0.75,0.875
go.6745,0.0,0.25,0.25,0.375,0.5,0.75,0.5,1.0,1.0,0.0,0.25,0.25,0.125,0.5
go.8707,0.0,0.125,0.125,0.25,0.0,1.0,1.0,1.0,0.125,0.25,0.0,0.0,0.625,0.875
go.8869,0.625,1.0,0.5,0.625,0.375,1.0,1.0,1.0,0.75,0.25,0.25,0.75,0.375,1.0
go.9043,1.0,0.875,0.125,0.375,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0
go.9879,1.0,1.0,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.875,0.5,0.5
go.9909,1.0,0.5,0.125,0.625,0.5,1.0,1.0,1.0,0.625,0.375,1.0,0.75,1.0,0.375
google.10407,1.0,0.375,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0
google.11223,1.0,0.25,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
grab.5547,1.0,0.625,0.0,0.5,0.0,0.875,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0
graduate.9469,1.0,1.0,0.0,0.5,0.375,1.0,1.0,1.0,0.5,0.375,1.0,1.0,1.0,0.5
grow.12136,1.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
guess.10516,1.0,0.375,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0
guess.1101,1.0,0.5,0.5,0.25,0.0,0.75,0.875,0.8571428571428571,1.0,0.5,1.0,0.875,0.875,1.0
guess.11382,0.875,0.375,0.125,0.375,0.0,1.0,1.0,1.0,0.75,0.5,1.0,0.625,0.5,0.75
guess.11970,1.0,0.375,0.25,0.375,0.0,1.0,1.0,1.0,0.875,0.75,1.0,0.875,0.5,0.75
guess.12483,1.0,0.5,0.25,0.625,0.375,1.0,1.0,1.0,0.375,0.875,1.0,1.0,0.125,1.0
guess.3002,1.0,0.25,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.0,1.0,0.875,0.375,1.0
guess.3008,1.0,0.375,0.0,0.5,0.375,1.0,1.0,1.0,0.625,0.75,0.75,1.0,0.5,1.0
guess.56,1.0,0.25,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.375,1.0
guess.5849,1.0,0.375,0.0,0.75,0.875,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0
guess.6534,1.0,0.125,0.0,0.375,0.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,0.5,1.0
guess.8569,1.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5
guess.9202,1.0,0.5,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0
guide.11099,1.0,0.75,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0
guz.7377,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5
handle.9222,1.0,0.25,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
hang.12416,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0
happen.478,0.25,0.375,0.0,0.625,0.5,0.5,0.5,1.0,1.0,0.25,0.25,0.25,0.25,1.0
happen.6761,1.0,0.5,0.0,1.0,1.0,0.375,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
hate.11320,1.0,0.25,0.25,0.625,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.875,0.125,1.0
hate.945,0.5,0.5,0.0,0.625,0.375,1.0,1.0,1.0,0.5,0.375,0.0,0.5,0.875,0.875
hate.9806,0.875,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.75,0.375,1.0,0.75,0.375,0.875
haul.9789,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.875,0.0,1.0,0.875,0.625,0.5
have.10010,0.875,0.25,0.125,0.125,0.0,1.0,1.0,1.0,0.875,0.125,1.0,1.0,0.75,0.875
have.10012,0.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,0.625,0.125,0.0,0.125,0.125,0.875
have.10034,0.0,0.375,0.375,0.125,0.0,1.0,1.0,1.0,0.875,0.25,0.0,0.0,0.125,0.875
have.10102,0.875,0.5,0.375,0.375,0.0,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.75,1.0
have.10237,0.875,0.625,0.25,0.375,0.0,0.875,1.0,1.0,0.875,0.625,1.0,0.875,0.75,0.875
have.10284,1.0,0.75,0.125,0.75,0.5,1.0,1.0,1.0,0.875,0.375,1.0,1.0,0.5,1.0
have.10295,0.5,0.125,0.25,0.25,0.0,0.75,0.625,1.0,0.5,0.375,0.0,0.5,0.875,0.875
have.10338,1.0,0.625,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5
have.10371,1.0,0.25,0.25,0.25,0.0,0.875,1.0,1.0,1.0,0.875,1.0,1.0,0.875,1.0
have.10406,0.0,0.5,0.375,0.0,0.0,0.875,0.875,0.8571428571428571,0.125,0.375,0.0,0.0,0.75,0.625
have.10430,0.875,0.25,0.25,0.625,0.375,1.0,1.0,1.0,0.875,0.75,0.125,0.875,0.75,0.875
have.10452,0.0,0.0,0.125,0.125,0.0,1.0,0.25,1.0,1.0,0.375,0.0,0.0,0.75,0.875
have.10462,1.0,0.25,0.25,0.25,0.0,0.75,0.75,1.0,1.0,0.25,0.875,1.0,1.0,1.0
have.10500,0.625,0.875,0.375,0.125,0.0,1.0,1.0,1.0,1.0,0.125,0.875,0.625,0.375,0.375
have.10559,1.0,0.5,0.375,0.375,0.375,1.0,1.0,1.0,1.0,0.875,0.875,1.0,0.875,1.0
have.10610,0.5,0.5,0.75,0.75,0.375,0.375,0.75,1.0,0.875,0.25,0.0,0.5,0.125,1.0
have.10647,0.875,0.375,0.0,0.75,0.5,1.0,1.0,1.0,0.75,0.375,1.0,0.625,0.625,0.875
have.10657,0.875,0.5,0.0,0.375,0.0,1.0,1.0,1.0,0.5,0.5,0.875,0.625,0.25,0.875
have.10676,0.75,0.75,0.0,0.5,0.375,1.0,1.0,1.0,1.0,0.0,1.0,0.625,0.75,1.0
have.10728,1.0,0.375,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.625,0.875
have.10743,0.0,0.5,0.5,0.25,0.0,0.75,0.5,1.0,1.0,0.75,0.0,0.0,0.25,1.0
have.10801,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.5,1.0,0.875,0.875,0.875
have.10804,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.625,0.25,1.0,0.75,0.125,1.0
have.10872,0.875,0.25,0.125,0.125,0.0,1.0,1.0,1.0,0.875,0.25,1.0,0.875,0.75,0.875
have.10932,0.875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.375,0.875
have.1098,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.375,1.0
have.1118,0.25,0.5,0.0,0.0,0.0,0.5,0.5,0.42857142857142855,0.5,0.0,0.5,0.25,0.0,0.5
have.1119,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.25,0.0,0.0,0.625,1.0
have.1120,0.5,0.375,0.625,0.625,0.375,0.75,0.125,1.0,0.625,0.625,0.5,0.125,0.625,0.625
have.11201,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
have.11211,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
have.11232,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.875,1.0
have.1124,0.875,0.75,0.25,0.75,0.5,0.5,0.875,1.0,1.0,0.75,0.625,0.5,0.75,1.0
have.11248,0.0,0.625,0.5,0.75,0.5,0.5,0.5,1.0,0.5,0.375,0.0,0.0,0.375,1.0
have.1125,0.5,0.125,0.125,0.375,0.375,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.375,1.0
have.1127,0.875,0.0,0.0,0.25,0.0,1.0,0.5,1.0,1.0,0.125,0.5,1.0,0.75,1.0
have.11274,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.25,0.0,1.0
have.1128,0.5,0.5,0.375,0.375,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.375,0.25,0.5
have.1129,0.5,0.125,0.125,0.625,0.5,1.0,1.0,1.0,0.375,0.25,0.5,0.0,0.125,0.875
have.11334,0.875,0.5,0.0,0.625,0.375,1.0,1.0,1.0,0.75,0.375,1.0,0.625,0.625,0.875
have.11360,0.625,0.375,0.125,0.5,0.0,1.0,1.0,1.0,0.25,0.25,1.0,0.5,0.625,0.875
have.11390,0.875,0.375,0.0,0.875,0.875,1.0,1.0,1.0,0.5,0.125,1.0,0.25,0.125,0.875
have.11393,1.0,1.0,0.125,0.125,0.0,1.0,1.0,1.0,0.875,0.5,1.0,1.0,0.75,1.0
have.11400,0.5,0.25,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.875,1.0
have.11425,1.0,1.0,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.875,1.0
have.11428,1.0,0.625,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.875,1.0
have.11436,1.0,1.0,0.0,0.0,0.0,0.75,0.625,1.0,0.0,0.0,1.0,0.0,0.375,0.5
have.11445,0.0,0.5,0.125,0.25,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
have.11450,0.5,0.0,0.125,0.875,0.875,1.0,1.0,1.0,0.5,0.875,0.0,0.375,0.125,1.0
have.11491,1.0,0.375,0.0,1.0,0.875,1.0,1.0,1.0,0.375,1.0,1.0,0.75,0.625,0.5
have.11520,1.0,0.375,0.125,0.75,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.875,0.875
have.11564,1.0,0.25,0.125,0.5,0.0,1.0,1.0,1.0,0.75,0.125,0.875,0.75,0.75,0.875
have.11623,1.0,0.5,0.25,0.125,0.0,1.0,1.0,1.0,0.625,0.5,1.0,1.0,0.25,1.0
have.11624,1.0,0.625,0.0,0.625,0.5,1.0,1.0,1.0,1.0,0.0,0.875,1.0,0.875,0.875
have.11630,0.875,0.875,0.125,1.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.875,1.0,0.625
have.11634,1.0,0.25,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.5,0.75,1.0,0.375,1.0
have.11644,0.625,0.125,0.125,0.125,0.0,0.875,0.875,0.8571428571428571,0.875,0.125,0.5,0.5,0.875,0.875
have.11654,0.625,0.0,0.0,0.375,0.375,0.75,1.0,1.0,0.875,0.375,1.0,0.75,1.0,0.625
have.11688,0.75,0.25,0.25,0.25,0.0,0.875,1.0,1.0,1.0,0.625,0.5,0.875,0.75,1.0
have.11705,1.0,0.875,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.125,1.0,0.875,0.875,0.875
have.11725,1.0,0.125,0.125,0.25,0.0,0.875,0.75,1.0,0.875,0.25,1.0,0.875,0.75,0.375
have.118,1.0,0.375,0.0,0.875,1.0,1.0,1.0,1.0,0.0,0.375,1.0,1.0,0.5,1.0
have.11832,0.875,0.875,0.375,0.75,0.75,0.875,0.875,0.8571428571428571,0.625,0.5,0.875,0.75,0.625,0.875
have.11855,1.0,0.375,0.375,0.75,0.5,0.5,1.0,1.0,1.0,0.375,1.0,1.0,1.0,0.875
have.11896,0.875,0.375,0.125,0.25,0.0,1.0,1.0,1.0,0.625,0.125,1.0,0.75,0.375,0.375
have.11933,1.0,0.25,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.375,1.0,0.0,0.0,0.5
have.11956,0.75,0.25,0.0,0.875,1.0,1.0,1.0,1.0,0.875,0.0,0.5,0.75,0.75,1.0
have.11976,0.375,0.0,0.125,0.25,0.0,0.875,1.0,1.0,1.0,0.625,0.5,0.5,0.5,0.75
have.11982,1.0,0.5,0.0,0.375,0.0,1.0,1.0,1.0,0.875,0.375,1.0,0.875,0.125,0.875
have.11983,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.125,0.0,1.0,0.5,0.0,1.0
have.11989,0.75,0.375,0.125,0.125,0.0,1.0,1.0,1.0,0.75,0.5,1.0,0.875,0.75,0.5
have.12112,0.875,0.375,0.0,0.5,0.0,1.0,1.0,1.0,0.75,0.375,1.0,0.75,0.625,0.875
have.12120,1.0,0.25,0.5,0.375,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
have.12123,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.375,0.5
have.12195,1.0,0.25,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.0,1.0,0.5,1.0,1.0
have.12253,1.0,0.375,0.25,1.0,0.875,1.0,1.0,1.0,0.625,0.125,1.0,1.0,1.0,0.875
have.12326,1.0,0.125,0.0,0.625,0.375,1.0,1.0,1.0,0.875,0.0,1.0,0.875,0.875,1.0
have.12345,1.0,0.25,0.375,0.625,0.5,1.0,1.0,1.0,0.875,0.375,1.0,0.5,0.875,0.875
have.12364,1.0,0.5,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.375,1.0,0.625,0.75,0.875
have.12439,1.0,0.0,0.0,0.25,0.0,0.75,0.75,1.0,0.625,0.0,0.5,1.0,1.0,0.5
have.125,1.0,0.875,0.0,0.375,0.375,1.0,1.0,1.0,0.75,0.375,1.0,0.75,0.75,0.5
have.12512,0.125,0.375,0.375,0.5,0.5,0.875,0.875,1.0,0.75,0.75,0.125,0.125,0.5,0.5
have.1347,1.0,0.375,0.0,0.25,0.0,1.0,1.0,1.0,0.625,0.125,0.875,1.0,0.625,1.0
have.1441,0.875,0.625,0.25,0.5,0.0,1.0,1.0,1.0,0.875,0.375,1.0,1.0,0.875,0.875
have.1444,0.875,0.625,0.125,0.625,0.375,0.875,1.0,1.0,0.875,0.375,1.0,0.875,1.0,0.875
have.1510,1.0,1.0,0.0,0.875,0.875,0.625,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.875
have.159,0.625,0.625,0.0,0.0,0.0,1.0,1.0,1.0,0.625,0.875,1.0,0.5,0.375,0.5
have.1613,0.875,0.25,0.5,0.125,0.0,1.0,1.0,1.0,0.875,0.375,1.0,0.875,0.375,1.0
have.1805,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.875,0.5,0.375
have.1808,0.0,0.5,0.5,0.25,0.0,0.875,0.5,0.8571428571428571,0.25,0.25,0.0,0.125,0.25,0.375
have.1812,1.0,0.0,0.125,0.5,0.125,1.0,1.0,1.0,0.625,0.25,0.625,1.0,1.0,0.5
have.1948,1.0,1.0,0.0,0.25,0.0,1.0,1.0,1.0,0.625,0.0,1.0,0.875,0.625,0.5
have.1959,1.0,0.5,0.0,0.625,0.5,1.0,1.0,1.0,0.875,0.5,1.0,1.0,0.625,1.0
have.1971,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.375,0.5
have.2011,1.0,0.75,0.0,0.75,0.375,1.0,1.0,1.0,0.75,0.0,1.0,1.0,0.625,0.5
have.2104,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.75,0.5,1.0
have.2225,1.0,0.30000000000000004,0.0,0.15000000000000002,0.0,1.0,1.0,1.0,0.35,0.15000000000000002,1.0,0.44999999999999996,0.35,0.4
have.223,0.875,0.125,0.5,0.875,0.875,1.0,1.0,1.0,0.875,0.625,0.625,0.75,0.625,0.875
have.2240,1.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.25,1.0,0.375,0.0,0.5
have.2260,1.0,0.125,0.0,0.0,0.0,1.0,1.0,1.0,0.375,0.0,1.0,0.375,0.125,0.875
have.2354,0.875,0.5,0.125,0.25,0.0,0.875,1.0,1.0,0.75,0.25,1.0,0.625,0.5,0.375
have.2565,1.0,0.625,0.0,0.5,0.5,1.0,1.0,1.0,0.625,0.0,1.0,0.625,0.5,0.5
have.2581,0.875,0.5,0.125,0.5,0.0,0.875,1.0,1.0,0.75,0.375,1.0,0.75,0.625,0.875
have.2609,1.0,0.375,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.125,1.0,1.0,0.875,1.0
have.276,1.0,0.375,0.125,0.375,0.375,1.0,1.0,1.0,0.625,0.625,0.5,0.5,0.625,0.5
have.2770,1.0,0.5,0.0,0.375,0.0,0.875,1.0,1.0,0.75,0.375,1.0,0.75,0.25,0.375
have.2806,0.875,0.5,0.125,0.375,0.0,0.625,1.0,0.8571428571428571,0.875,0.625,1.0,0.875,0.375,0.875
have.2995,1.0,0.375,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,0.875
have.3062,1.0,0.125,0.125,0.375,0.5,1.0,1.0,1.0,0.875,0.5,1.0,0.75,0.125,1.0
have.3084,1.0,0.625,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.0,1.0,1.0,0.5,0.5
have.4006,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
have.429,0.5,0.25,0.125,0.25,0.0,0.875,0.75,0.8571428571428571,0.625,0.125,0.5,0.5,0.625,0.625
have.4298,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.625,1.0,0.875,0.75,1.0
have.4314,1.0,0.5,0.25,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,1.0
have.434,1.0,1.0,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.5,1.0,1.0,0.5,0.5
have.4356,1.0,0.25,0.125,0.25,0.0,0.875,1.0,1.0,0.875,0.125,1.0,0.875,0.75,0.875
have.4420,1.0,0.5,0.0,0.5,0.375,1.0,1.0,1.0,0.875,0.375,1.0,0.875,0.875,0.625
have.4753,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.125,0.0,1.0,1.0,0.375,0.5
have.4993,0.875,0.5,0.125,0.75,0.75,1.0,1.0,1.0,0.875,0.875,0.125,0.875,0.875,0.875
have.5010,1.0,0.5,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.875,0.875,0.5
have.5117,1.0,0.625,0.125,0.375,0.5,1.0,1.0,1.0,0.75,0.5,1.0,1.0,0.625,1.0
have.5222,1.0,0.5,0.0,0.375,0.0,1.0,1.0,1.0,0.625,0.125,0.875,1.0,0.375,1.0
have.5302,1.0,0.25,0.25,0.25,0.0,1.0,1.0,1.0,0.875,0.25,1.0,0.875,0.875,0.875
have.5397,0.875,0.125,0.125,0.5,0.375,1.0,1.0,1.0,1.0,0.375,0.0,0.625,0.5,0.5
have.5635,0.0,0.0,0.0,0.25,0.0,1.0,0.875,1.0,0.375,0.25,0.0,0.0,0.375,0.875
have.5645,1.0,0.375,0.25,0.125,0.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,0.875,1.0
have.5675,1.0,0.125,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,1.0
have.5696,1.0,0.5,0.125,0.625,0.5,1.0,1.0,1.0,0.875,0.375,1.0,0.375,0.5,0.875
have.5767,1.0,0.75,0.125,0.5,0.375,1.0,1.0,1.0,0.625,0.625,1.0,0.875,0.875,0.875
have.5908,0.875,0.875,0.125,0.375,0.375,0.625,1.0,1.0,0.875,0.25,1.0,0.625,0.625,0.25
have.5934,0.625,0.0,0.0,0.375,0.0,1.0,0.875,1.0,0.625,0.75,0.125,0.625,0.75,0.875
have.5960,0.0,0.0,0.0,0.0,0.0,0.75,0.625,1.0,0.5,0.25,0.0,0.0,0.0,0.125
have.6075,0.875,0.75,0.375,0.5,0.375,1.0,0.5,1.0,0.25,0.5,1.0,0.375,0.625,1.0
have.6077,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.625,0.5,0.5
have.6078,1.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
have.6094,1.0,0.125,0.125,0.0,0.0,1.0,1.0,1.0,0.875,0.5,0.5,1.0,0.5,1.0
have.6119,1.0,0.125,0.625,0.375,0.0,1.0,1.0,1.0,0.75,0.625,0.5,1.0,0.75,0.875
have.6204,0.0,0.625,0.375,0.75,0.5,0.625,1.0,1.0,0.5,0.625,0.875,0.0,0.0,1.0
have.6238,1.0,0.625,0.125,0.125,0.0,1.0,1.0,1.0,0.75,0.125,1.0,1.0,1.0,1.0
have.6353,0.625,0.125,0.125,0.875,0.75,1.0,1.0,1.0,0.875,0.875,0.0,0.375,0.625,0.875
have.6485,1.0,0.5,0.125,0.5,0.5,1.0,1.0,1.0,0.75,0.0,1.0,0.875,0.625,1.0
have.6792,0.75,0.375,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.25,1.0
have.6839,1.0,0.25,0.125,0.625,0.375,1.0,0.875,1.0,0.75,0.625,0.5,1.0,0.75,0.75
have.6850,1.0,0.0,0.25,0.75,0.375,0.875,1.0,1.0,0.875,0.25,0.5,0.625,0.5,0.75
have.6854,0.875,0.0,0.125,0.375,0.5,1.0,1.0,1.0,0.875,0.875,0.0,1.0,0.875,0.375
have.6890,0.5,0.625,0.125,0.25,0.0,0.875,0.875,0.8571428571428571,0.875,0.5,0.0,0.625,0.375,0.875
have.6892,0.625,0.5,0.25,0.25,0.0,0.625,0.625,0.5714285714285714,0.625,0.625,0.75,0.625,0.625,0.625
have.6914,1.0,0.125,0.5,0.125,0.0,1.0,1.0,1.0,1.0,0.875,0.75,1.0,0.875,0.875
have.6920,1.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,0.875,0.875,0.375,1.0,1.0,0.5
have.6931,1.0,0.5,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.25,0.625,1.0,0.75,1.0
have.7191,1.0,0.875,0.0,0.125,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5
have.726,0.875,0.75,0.0,0.375,0.375,0.75,1.0,1.0,0.875,0.375,1.0,0.875,0.75,0.375
have.7266,0.0,0.625,0.5,0.375,0.375,1.0,1.0,1.0,0.625,0.625,0.0,0.0,0.625,0.875
have.7336,0.875,0.5,0.125,0.5,0.375,1.0,1.0,1.0,0.875,0.25,1.0,0.875,0.875,0.875
have.7394,1.0,0.625,0.125,0.5,0.375,1.0,1.0,1.0,0.625,0.75,1.0,0.625,0.875,1.0
have.7406,1.0,0.5,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.125,0.875,1.0,0.5,1.0
have.7412,0.125,0.125,0.375,0.375,0.375,1.0,1.0,1.0,0.875,0.125,0.0,0.125,0.375,0.875
have.744,1.0,0.5,0.125,0.375,0.0,1.0,1.0,1.0,0.75,0.0,1.0,0.875,0.75,1.0
have.7487,1.0,0.75,0.0,0.75,0.875,1.0,1.0,1.0,0.875,0.375,1.0,0.875,0.625,1.0
have.7575,1.0,0.25,0.125,0.375,0.0,1.0,1.0,1.0,0.75,0.125,1.0,0.875,0.625,0.75
have.7595,1.0,0.5,0.125,0.5,0.5,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0
have.7679,0.875,0.5,0.25,0.375,0.375,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.75,0.75
have.7765,0.625,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.375,0.5,0.5
have.7774,1.0,0.625,0.0,0.5,0.375,1.0,1.0,1.0,0.75,0.0,0.875,0.875,0.625,1.0
have.7777,1.0,0.625,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
have.7856,0.875,0.625,0.0,0.375,0.375,0.875,1.0,1.0,0.75,0.0,1.0,1.0,0.875,0.875
have.7859,0.0,0.25,0.25,0.625,0.375,1.0,1.0,1.0,0.875,0.125,0.0,0.0,0.875,0.875
have.7863,1.0,0.25,0.375,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.625,0.625,1.0
